track_id,song_name,external_url,duration_ms,explicit,disc_number,type,song_uri,album_id
2tBd67cpkdg8jpr8bWI8fT,Eden,https://open.spotify.com/track/2tBd67cpkdg8jpr8bWI8fT,543450,False,11,track,spotify:track:2tBd67cpkdg8jpr8bWI8fT,2ITnxVw9jw2I5uMlWGM2Jm
6fD3zlHnqvsryn8fYbJJuS,Smile - Single Version,https://open.spotify.com/track/6fD3zlHnqvsryn8fYbJJuS,206526,False,1,track,spotify:track:6fD3zlHnqvsryn8fYbJJuS,2RJFIGZutX4qXqo5uph4RN
49NQLIUiGWdKP2gJv5tj0R,Nascent,https://open.spotify.com/track/49NQLIUiGWdKP2gJv5tj0R,249306,False,1,track,spotify:track:49NQLIUiGWdKP2gJv5tj0R,2rlqzPY2DVXcRwV33jQ9Du
1HlrKlJUx5HvTeXJ7BxDFI,"Acceptance - Concealing Fate, Pt. 1",https://open.spotify.com/track/1HlrKlJUx5HvTeXJ7BxDFI,513559,False,1,track,spotify:track:1HlrKlJUx5HvTeXJ7BxDFI,4EtmqSm42IfVUti8yupDBV
5uVZMVn5vXXR1CFftvXLTU,"Deception - Concealing Fate, Pt. 2",https://open.spotify.com/track/5uVZMVn5vXXR1CFftvXLTU,322866,False,2,track,spotify:track:5uVZMVn5vXXR1CFftvXLTU,4EtmqSm42IfVUti8yupDBV
1C3yWKJB1qcjBg4H7B7IHT,Introduction: Staos - forte,https://open.spotify.com/track/1C3yWKJB1qcjBg4H7B7IHT,158409,False,1,track,spotify:track:1C3yWKJB1qcjBg4H7B7IHT,3QyypMtY24TJgtseyPalFu
7nnOyNid7ftcvM33hjw79R,Längstmedån - forte,https://open.spotify.com/track/7nnOyNid7ftcvM33hjw79R,189816,False,2,track,spotify:track:7nnOyNid7ftcvM33hjw79R,3QyypMtY24TJgtseyPalFu
3GhGod9Ve38wYypwe7HXaa,Dimman - forte,https://open.spotify.com/track/3GhGod9Ve38wYypwe7HXaa,241964,False,3,track,spotify:track:3GhGod9Ve38wYypwe7HXaa,3QyypMtY24TJgtseyPalFu
78YYmS9DCfyQGnfF7tj6hp,Regnar Bensin - forte,https://open.spotify.com/track/78YYmS9DCfyQGnfF7tj6hp,139797,False,4,track,spotify:track:78YYmS9DCfyQGnfF7tj6hp,3QyypMtY24TJgtseyPalFu
0E63sO52UPzcqrrIRtX3c8,En mörk vit lögn - forte,https://open.spotify.com/track/0E63sO52UPzcqrrIRtX3c8,137674,False,5,track,spotify:track:0E63sO52UPzcqrrIRtX3c8,3QyypMtY24TJgtseyPalFu
5NZEYpUJk0e26paBPm8Y5n,Dimman från lützen - forte,https://open.spotify.com/track/5NZEYpUJk0e26paBPm8Y5n,240352,False,6,track,spotify:track:5NZEYpUJk0e26paBPm8Y5n,3QyypMtY24TJgtseyPalFu
1htdCsI7ANvx3sAz81KD2g,Intermezzo - forte,https://open.spotify.com/track/1htdCsI7ANvx3sAz81KD2g,113322,False,7,track,spotify:track:1htdCsI7ANvx3sAz81KD2g,3QyypMtY24TJgtseyPalFu
1J6m4ScsZm2j1wAl9upllh,Mist förståndet - forte,https://open.spotify.com/track/1J6m4ScsZm2j1wAl9upllh,237792,True,8,track,spotify:track:1J6m4ScsZm2j1wAl9upllh,3QyypMtY24TJgtseyPalFu
0vVRXD680Q7twFZbqdaSrE,Shadow - forte,https://open.spotify.com/track/0vVRXD680Q7twFZbqdaSrE,218013,False,1,track,spotify:track:0vVRXD680Q7twFZbqdaSrE,5QGxkAyvsgRiQQw6K04ftz
7ek7jEzuKfhuIVbCwhsdTv,Dagger - forte,https://open.spotify.com/track/7ek7jEzuKfhuIVbCwhsdTv,265962,False,2,track,spotify:track:7ek7jEzuKfhuIVbCwhsdTv,5QGxkAyvsgRiQQw6K04ftz
63lzuPkE4FkPW7SPyDolSi,Eternal Golden Monk - forte,https://open.spotify.com/track/63lzuPkE4FkPW7SPyDolSi,231757,False,3,track,spotify:track:63lzuPkE4FkPW7SPyDolSi,5QGxkAyvsgRiQQw6K04ftz
1J2fFKEI5rlaNcga1Rxuof,Benblåst - forte,https://open.spotify.com/track/1J2fFKEI5rlaNcga1Rxuof,193500,False,4,track,spotify:track:1J2fFKEI5rlaNcga1Rxuof,5QGxkAyvsgRiQQw6K04ftz
50V7HRjSnHdg2mUBlJzinP,Östpeppar - forte,https://open.spotify.com/track/50V7HRjSnHdg2mUBlJzinP,116400,False,5,track,spotify:track:50V7HRjSnHdg2mUBlJzinP,5QGxkAyvsgRiQQw6K04ftz
71y1e5ACbFrmp9SD6ZZgv8,Traces - forte,https://open.spotify.com/track/71y1e5ACbFrmp9SD6ZZgv8,369828,False,6,track,spotify:track:71y1e5ACbFrmp9SD6ZZgv8,5QGxkAyvsgRiQQw6K04ftz
4sRcxSpWaQ0BdWV5mu4Tl4,Phobon Nika - forte,https://open.spotify.com/track/4sRcxSpWaQ0BdWV5mu4Tl4,171964,False,7,track,spotify:track:4sRcxSpWaQ0BdWV5mu4Tl4,5QGxkAyvsgRiQQw6K04ftz
10i9BL3NfR58AIGddaogJq,Måsstadens Nationalsång - forte,https://open.spotify.com/track/10i9BL3NfR58AIGddaogJq,46533,False,8,track,spotify:track:10i9BL3NfR58AIGddaogJq,5QGxkAyvsgRiQQw6K04ftz
1RHEJSYJhooSM9nTWOYtcU,When No One Walks with You - forte,https://open.spotify.com/track/1RHEJSYJhooSM9nTWOYtcU,199348,False,9,track,spotify:track:1RHEJSYJhooSM9nTWOYtcU,5QGxkAyvsgRiQQw6K04ftz
6atT4rJA3TGuIdNxPXNJDt,All These Feelings - forte,https://open.spotify.com/track/6atT4rJA3TGuIdNxPXNJDt,413269,False,10,track,spotify:track:6atT4rJA3TGuIdNxPXNJDt,5QGxkAyvsgRiQQw6K04ftz
1ye5opoDYHwEufnZXZBZxV,Nojja - forte,https://open.spotify.com/track/1ye5opoDYHwEufnZXZBZxV,102230,False,11,track,spotify:track:1ye5opoDYHwEufnZXZBZxV,5QGxkAyvsgRiQQw6K04ftz
6H2gNynTRwcOTggd16yAyR,Deceit - forte,https://open.spotify.com/track/6H2gNynTRwcOTggd16yAyR,309189,False,12,track,spotify:track:6H2gNynTRwcOTggd16yAyR,5QGxkAyvsgRiQQw6K04ftz
1glP5RbdFc2HajJ3fx9xsx,The Lone Deranger - forte,https://open.spotify.com/track/1glP5RbdFc2HajJ3fx9xsx,440336,False,13,track,spotify:track:1glP5RbdFc2HajJ3fx9xsx,5QGxkAyvsgRiQQw6K04ftz
21yoysylUTOY8Yu49bwIQ6,lavender haze,https://open.spotify.com/track/21yoysylUTOY8Yu49bwIQ6,200891,False,1,track,spotify:track:21yoysylUTOY8Yu49bwIQ6,5PfKnMlWj8HEA4NavsSGqG
0iRRvzmo9zZwwB02xMbs6H,när de du älskar kommer tillbaka från de döda - instrumental,https://open.spotify.com/track/0iRRvzmo9zZwwB02xMbs6H,234189,False,2,track,spotify:track:0iRRvzmo9zZwwB02xMbs6H,5PfKnMlWj8HEA4NavsSGqG
3uqNvGBK9HgfIZO8R1kchX,kaos2 - instrumental,https://open.spotify.com/track/3uqNvGBK9HgfIZO8R1kchX,241400,False,3,track,spotify:track:3uqNvGBK9HgfIZO8R1kchX,5PfKnMlWj8HEA4NavsSGqG
5VYE824w4VXQK7DFJRZ7Of,toxin - instrumental,https://open.spotify.com/track/5VYE824w4VXQK7DFJRZ7Of,174609,False,4,track,spotify:track:5VYE824w4VXQK7DFJRZ7Of,5PfKnMlWj8HEA4NavsSGqG
7dQgXFs1ANCYAS49y6k2U3,brännmärkt - instrumental,https://open.spotify.com/track/7dQgXFs1ANCYAS49y6k2U3,348005,False,5,track,spotify:track:7dQgXFs1ANCYAS49y6k2U3,5PfKnMlWj8HEA4NavsSGqG
2OGlIyO4v2mPrDynOyokte,den helige anden - under vatten - instrumental,https://open.spotify.com/track/2OGlIyO4v2mPrDynOyokte,326638,False,6,track,spotify:track:2OGlIyO4v2mPrDynOyokte,5PfKnMlWj8HEA4NavsSGqG
2GLLVJkjdBuz20Jrko3yy3,passage noir - instrumental,https://open.spotify.com/track/2GLLVJkjdBuz20Jrko3yy3,267359,False,7,track,spotify:track:2GLLVJkjdBuz20Jrko3yy3,5PfKnMlWj8HEA4NavsSGqG
5weuz9ViEilWQ9ltXLJx27,måsstadens nationalsång (under vatten),https://open.spotify.com/track/5weuz9ViEilWQ9ltXLJx27,333551,False,8,track,spotify:track:5weuz9ViEilWQ9ltXLJx27,5PfKnMlWj8HEA4NavsSGqG
0bh5BBZnsAehtTxo8WwczR,heartsmear - instrumental,https://open.spotify.com/track/0bh5BBZnsAehtTxo8WwczR,206162,False,9,track,spotify:track:0bh5BBZnsAehtTxo8WwczR,5PfKnMlWj8HEA4NavsSGqG
2qh9Tbzs1vxEEFy9ec5hjJ,vagabond - instrumental,https://open.spotify.com/track/2qh9Tbzs1vxEEFy9ec5hjJ,438243,False,10,track,spotify:track:2qh9Tbzs1vxEEFy9ec5hjJ,5PfKnMlWj8HEA4NavsSGqG
3Jb945MHSnYlp1J29RdEXV,mitt trötta hjarta - instrumental,https://open.spotify.com/track/3Jb945MHSnYlp1J29RdEXV,236416,False,11,track,spotify:track:3Jb945MHSnYlp1J29RdEXV,5PfKnMlWj8HEA4NavsSGqG
06zkb84hnrKREtSh7u1F8p,detta drömmars sköte en slöja till ormars näste - instrumental,https://open.spotify.com/track/06zkb84hnrKREtSh7u1F8p,186000,False,12,track,spotify:track:06zkb84hnrKREtSh7u1F8p,5PfKnMlWj8HEA4NavsSGqG
6jpNJkCpy9Lq4p4QXku89X,phantom assassin,https://open.spotify.com/track/6jpNJkCpy9Lq4p4QXku89X,178165,False,13,track,spotify:track:6jpNJkCpy9Lq4p4QXku89X,5PfKnMlWj8HEA4NavsSGqG
5b4HyoORCInLGlUFRVMUSx,sunset sunrise - instrumental,https://open.spotify.com/track/5b4HyoORCInLGlUFRVMUSx,284676,False,14,track,spotify:track:5b4HyoORCInLGlUFRVMUSx,5PfKnMlWj8HEA4NavsSGqG
3uq1jLo5UhxGS2CZC8csn7,sunset sunrise sunset sunrise - instrumental,https://open.spotify.com/track/3uq1jLo5UhxGS2CZC8csn7,360215,False,15,track,spotify:track:3uq1jLo5UhxGS2CZC8csn7,5PfKnMlWj8HEA4NavsSGqG
192XNfaqrm4JamTfzRHgPy,penny royal poison - instrumental,https://open.spotify.com/track/192XNfaqrm4JamTfzRHgPy,189138,False,16,track,spotify:track:192XNfaqrm4JamTfzRHgPy,5PfKnMlWj8HEA4NavsSGqG
71xsijYvQjGtNidoa2OPAM,paaradiso - instrumental,https://open.spotify.com/track/71xsijYvQjGtNidoa2OPAM,602963,False,17,track,spotify:track:71xsijYvQjGtNidoa2OPAM,5PfKnMlWj8HEA4NavsSGqG
3iLbAzydmYrTPSmOUCtIV4,lavender haze,https://open.spotify.com/track/3iLbAzydmYrTPSmOUCtIV4,200891,False,1,track,spotify:track:3iLbAzydmYrTPSmOUCtIV4,4l7vAsUopNRu08SAkp9m8u
4IlpTWcVjgT10NS3Oih8zS,när de du älskar kommer tillbaka från de döda,https://open.spotify.com/track/4IlpTWcVjgT10NS3Oih8zS,234189,False,2,track,spotify:track:4IlpTWcVjgT10NS3Oih8zS,4l7vAsUopNRu08SAkp9m8u
0qcuYyLQr8Yn37Hgowelix,kaos2,https://open.spotify.com/track/0qcuYyLQr8Yn37Hgowelix,241400,False,3,track,spotify:track:0qcuYyLQr8Yn37Hgowelix,4l7vAsUopNRu08SAkp9m8u
4b4IIn2IyZXVpFeuduUJ5d,toxin,https://open.spotify.com/track/4b4IIn2IyZXVpFeuduUJ5d,174609,False,4,track,spotify:track:4b4IIn2IyZXVpFeuduUJ5d,4l7vAsUopNRu08SAkp9m8u
15ux2HWFlZnYoENzJYnzV2,brännmärkt,https://open.spotify.com/track/15ux2HWFlZnYoENzJYnzV2,348005,False,5,track,spotify:track:15ux2HWFlZnYoENzJYnzV2,4l7vAsUopNRu08SAkp9m8u
5Mru242drC94irEs1iknCk,den helige anden - under vatten,https://open.spotify.com/track/5Mru242drC94irEs1iknCk,326638,False,6,track,spotify:track:5Mru242drC94irEs1iknCk,4l7vAsUopNRu08SAkp9m8u
6TCe41p0aBvY9zYInUR2oS,passage noir,https://open.spotify.com/track/6TCe41p0aBvY9zYInUR2oS,267359,False,7,track,spotify:track:6TCe41p0aBvY9zYInUR2oS,4l7vAsUopNRu08SAkp9m8u
4dxxm0wfuRU5VGXoRpC45A,måsstadens nationalsång (under vatten),https://open.spotify.com/track/4dxxm0wfuRU5VGXoRpC45A,333551,False,8,track,spotify:track:4dxxm0wfuRU5VGXoRpC45A,4l7vAsUopNRu08SAkp9m8u
4UdLZEVndOgyrZpEuNVTa4,heartsmear,https://open.spotify.com/track/4UdLZEVndOgyrZpEuNVTa4,206162,False,9,track,spotify:track:4UdLZEVndOgyrZpEuNVTa4,4l7vAsUopNRu08SAkp9m8u
05mS7tbWo8qK4ROT9yiWxO,vagabond,https://open.spotify.com/track/05mS7tbWo8qK4ROT9yiWxO,438243,False,10,track,spotify:track:05mS7tbWo8qK4ROT9yiWxO,4l7vAsUopNRu08SAkp9m8u
5Zq0oUGIG1W9FYU4lzUCFB,mitt trötta hjarta,https://open.spotify.com/track/5Zq0oUGIG1W9FYU4lzUCFB,236416,False,11,track,spotify:track:5Zq0oUGIG1W9FYU4lzUCFB,4l7vAsUopNRu08SAkp9m8u
50i0A4cca3UNJknZtYhI3D,detta drömmars sköte en slöja till ormars näste,https://open.spotify.com/track/50i0A4cca3UNJknZtYhI3D,186000,False,12,track,spotify:track:50i0A4cca3UNJknZtYhI3D,4l7vAsUopNRu08SAkp9m8u
4Oa89khvAs6urVKKdyQ5i5,phantom assassin,https://open.spotify.com/track/4Oa89khvAs6urVKKdyQ5i5,178165,False,13,track,spotify:track:4Oa89khvAs6urVKKdyQ5i5,4l7vAsUopNRu08SAkp9m8u
34tdVzodJfLg8gLEwVCOKx,sunset sunrise,https://open.spotify.com/track/34tdVzodJfLg8gLEwVCOKx,284676,False,14,track,spotify:track:34tdVzodJfLg8gLEwVCOKx,4l7vAsUopNRu08SAkp9m8u
19G7m0mc03wutQlcUOnv8o,sunset sunrise sunset sunrise,https://open.spotify.com/track/19G7m0mc03wutQlcUOnv8o,360215,False,15,track,spotify:track:19G7m0mc03wutQlcUOnv8o,4l7vAsUopNRu08SAkp9m8u
2RtUmz18axisrsJdoZRMQy,penny royal poison,https://open.spotify.com/track/2RtUmz18axisrsJdoZRMQy,189138,False,16,track,spotify:track:2RtUmz18axisrsJdoZRMQy,4l7vAsUopNRu08SAkp9m8u
1iwUs3EodrX6vJZhaega9n,paaradiso,https://open.spotify.com/track/1iwUs3EodrX6vJZhaega9n,602963,False,17,track,spotify:track:1iwUs3EodrX6vJZhaega9n,4l7vAsUopNRu08SAkp9m8u
1UgGSGsX7S51T8gwEOMdx4,Introduction: Staos,https://open.spotify.com/track/1UgGSGsX7S51T8gwEOMdx4,159120,False,1,track,spotify:track:1UgGSGsX7S51T8gwEOMdx4,3wrtYRV6i06UGuYQxAlSAn
19JbY1Sije8F2xe3sa0osg,Längstmedån,https://open.spotify.com/track/19JbY1Sije8F2xe3sa0osg,182866,False,2,track,spotify:track:19JbY1Sije8F2xe3sa0osg,3wrtYRV6i06UGuYQxAlSAn
3blCxk5ju2NzVtK2dCkgii,Dimman,https://open.spotify.com/track/3blCxk5ju2NzVtK2dCkgii,247480,False,3,track,spotify:track:3blCxk5ju2NzVtK2dCkgii,3wrtYRV6i06UGuYQxAlSAn
2T2HrLXdnHsnySGjAYZzly,Regnar Bensin,https://open.spotify.com/track/2T2HrLXdnHsnySGjAYZzly,140946,False,4,track,spotify:track:2T2HrLXdnHsnySGjAYZzly,3wrtYRV6i06UGuYQxAlSAn
43MvfUtkLAqA2JZB5QpDHZ,En mörk vit lögn,https://open.spotify.com/track/43MvfUtkLAqA2JZB5QpDHZ,130573,False,5,track,spotify:track:43MvfUtkLAqA2JZB5QpDHZ,3wrtYRV6i06UGuYQxAlSAn
2pGwHZ2ymARXmxY3CXWByz,Dimman från lützen,https://open.spotify.com/track/2pGwHZ2ymARXmxY3CXWByz,237373,False,6,track,spotify:track:2pGwHZ2ymARXmxY3CXWByz,3wrtYRV6i06UGuYQxAlSAn
70iquLgy4lfPD5Qq2veQ6H,Intermezzo,https://open.spotify.com/track/70iquLgy4lfPD5Qq2veQ6H,111720,False,7,track,spotify:track:70iquLgy4lfPD5Qq2veQ6H,3wrtYRV6i06UGuYQxAlSAn
3yYcaknsrF6P0aMLYuxide,Mist förståndet,https://open.spotify.com/track/3yYcaknsrF6P0aMLYuxide,240026,True,8,track,spotify:track:3yYcaknsrF6P0aMLYuxide,3wrtYRV6i06UGuYQxAlSAn
0WSvEA3dE78CVvrNO4i6SL,Shadow,https://open.spotify.com/track/0WSvEA3dE78CVvrNO4i6SL,218453,False,1,track,spotify:track:0WSvEA3dE78CVvrNO4i6SL,4zk80gG709IPpyLHreXA5I
5j2IDfefYDbfWmhIpMoyQR,Dagger,https://open.spotify.com/track/5j2IDfefYDbfWmhIpMoyQR,265693,False,2,track,spotify:track:5j2IDfefYDbfWmhIpMoyQR,4zk80gG709IPpyLHreXA5I
7MuadeCi4gzLAKZQPdx3ti,Eternal Golden Monk,https://open.spotify.com/track/7MuadeCi4gzLAKZQPdx3ti,231866,False,3,track,spotify:track:7MuadeCi4gzLAKZQPdx3ti,4zk80gG709IPpyLHreXA5I
0pUKTHs3qTlszN51NEEdRd,Benblåst,https://open.spotify.com/track/0pUKTHs3qTlszN51NEEdRd,193573,False,4,track,spotify:track:0pUKTHs3qTlszN51NEEdRd,4zk80gG709IPpyLHreXA5I
6HkI5AVqhrGygKZJQ4Udv8,Östpeppar,https://open.spotify.com/track/6HkI5AVqhrGygKZJQ4Udv8,116253,False,5,track,spotify:track:6HkI5AVqhrGygKZJQ4Udv8,4zk80gG709IPpyLHreXA5I
09x2MTpk3M5sHDlccaVDNN,Traces,https://open.spotify.com/track/09x2MTpk3M5sHDlccaVDNN,373133,False,6,track,spotify:track:09x2MTpk3M5sHDlccaVDNN,4zk80gG709IPpyLHreXA5I
1K6DNWgYIzx7FemXHhZusr,Phobon Nika,https://open.spotify.com/track/1K6DNWgYIzx7FemXHhZusr,173933,False,7,track,spotify:track:1K6DNWgYIzx7FemXHhZusr,4zk80gG709IPpyLHreXA5I
6ksBt69AcJ0C0hK28zWIqF,Måsstadens Nationalsång,https://open.spotify.com/track/6ksBt69AcJ0C0hK28zWIqF,46640,False,8,track,spotify:track:6ksBt69AcJ0C0hK28zWIqF,4zk80gG709IPpyLHreXA5I
00LtCibT4QrqI4IZijB0yK,When No One Walks with You,https://open.spotify.com/track/00LtCibT4QrqI4IZijB0yK,199266,False,9,track,spotify:track:00LtCibT4QrqI4IZijB0yK,4zk80gG709IPpyLHreXA5I
3Mo1XDrue10vCgtijQrqNV,All These Feelings,https://open.spotify.com/track/3Mo1XDrue10vCgtijQrqNV,413293,False,10,track,spotify:track:3Mo1XDrue10vCgtijQrqNV,4zk80gG709IPpyLHreXA5I
31T2rssvbmQqudhIupR8TE,Nojja,https://open.spotify.com/track/31T2rssvbmQqudhIupR8TE,102146,False,11,track,spotify:track:31T2rssvbmQqudhIupR8TE,4zk80gG709IPpyLHreXA5I
2VG2Dwc0hOv0tOoqeOSYy9,Deceit,https://open.spotify.com/track/2VG2Dwc0hOv0tOoqeOSYy9,309200,False,12,track,spotify:track:2VG2Dwc0hOv0tOoqeOSYy9,4zk80gG709IPpyLHreXA5I
5gvImPfQ8lob5Be4tlq2xr,The Lone Deranger,https://open.spotify.com/track/5gvImPfQ8lob5Be4tlq2xr,447040,False,13,track,spotify:track:5gvImPfQ8lob5Be4tlq2xr,4zk80gG709IPpyLHreXA5I
6toTCp04FTs33PbZMBRACk,när de du älskar kommer tillbaka från de döda - single version,https://open.spotify.com/track/6toTCp04FTs33PbZMBRACk,246189,False,1,track,spotify:track:6toTCp04FTs33PbZMBRACk,2mpcskPiGwaPMLIHkxCSit
0yXmmWU1UD6KFzajCIpcmr,den helige anden,https://open.spotify.com/track/0yXmmWU1UD6KFzajCIpcmr,325911,False,1,track,spotify:track:0yXmmWU1UD6KFzajCIpcmr,449inBTPq4ioyjguC5h25n
433KtOM9Ko6leODHh3wDTr,Magician,https://open.spotify.com/track/433KtOM9Ko6leODHh3wDTr,218506,False,1,track,spotify:track:433KtOM9Ko6leODHh3wDTr,4TLl1j6ojm8pTMRucMVVqT
4gWQgoWxCPeuR1GcUuqNYK,Hero,https://open.spotify.com/track/4gWQgoWxCPeuR1GcUuqNYK,282493,False,2,track,spotify:track:4gWQgoWxCPeuR1GcUuqNYK,4TLl1j6ojm8pTMRucMVVqT
5XNMglEF4jEGV7HU7tQH5l,Innocent,https://open.spotify.com/track/5XNMglEF4jEGV7HU7tQH5l,339506,False,3,track,spotify:track:5XNMglEF4jEGV7HU7tQH5l,4TLl1j6ojm8pTMRucMVVqT
2s11g68HOT7miG2uBjr2oF,Caregiver,https://open.spotify.com/track/2s11g68HOT7miG2uBjr2oF,112240,False,4,track,spotify:track:2s11g68HOT7miG2uBjr2oF,4TLl1j6ojm8pTMRucMVVqT
4OQzJZkIDvgtYDuOB7bbJr,Outlaw,https://open.spotify.com/track/4OQzJZkIDvgtYDuOB7bbJr,375626,False,5,track,spotify:track:4OQzJZkIDvgtYDuOB7bbJr,4TLl1j6ojm8pTMRucMVVqT
2YgTKsyPddHwo7udyXns6H,Explorer,https://open.spotify.com/track/2YgTKsyPddHwo7udyXns6H,115880,False,6,track,spotify:track:2YgTKsyPddHwo7udyXns6H,4TLl1j6ojm8pTMRucMVVqT
6u1OQMbd5OFU6psRKNLoPw,Creator,https://open.spotify.com/track/6u1OQMbd5OFU6psRKNLoPw,343746,False,7,track,spotify:track:6u1OQMbd5OFU6psRKNLoPw,4TLl1j6ojm8pTMRucMVVqT
4nXZQlf1lUle8xSiwy5ler,Ruler,https://open.spotify.com/track/4nXZQlf1lUle8xSiwy5ler,319506,False,8,track,spotify:track:4nXZQlf1lUle8xSiwy5ler,4TLl1j6ojm8pTMRucMVVqT
3JPTpM9Mc09uUU2uLCgB8W,Jester,https://open.spotify.com/track/3JPTpM9Mc09uUU2uLCgB8W,289000,False,9,track,spotify:track:3JPTpM9Mc09uUU2uLCgB8W,4TLl1j6ojm8pTMRucMVVqT
2D72mfubYSs9vTsIelI6gi,Sage,https://open.spotify.com/track/2D72mfubYSs9vTsIelI6gi,61493,False,10,track,spotify:track:2D72mfubYSs9vTsIelI6gi,4TLl1j6ojm8pTMRucMVVqT
2lioGvImQYfrYeE5atKc6j,Lover,https://open.spotify.com/track/2lioGvImQYfrYeE5atKc6j,311746,False,11,track,spotify:track:2lioGvImQYfrYeE5atKc6j,4TLl1j6ojm8pTMRucMVVqT
1KVwMz68duA8qApJ14wFnz,Everyman,https://open.spotify.com/track/1KVwMz68duA8qApJ14wFnz,316253,False,12,track,spotify:track:1KVwMz68duA8qApJ14wFnz,4TLl1j6ojm8pTMRucMVVqT
4jBHiDGrZYf9EQwns3l2Cr,Alkaline Throat,https://open.spotify.com/track/4jBHiDGrZYf9EQwns3l2Cr,271213,False,1,track,spotify:track:4jBHiDGrZYf9EQwns3l2Cr,7oCoLTDqaWmIZiqYoMib1j
1bsluIDUWDnoFb3GxzFYpT,Brazen Tongue,https://open.spotify.com/track/1bsluIDUWDnoFb3GxzFYpT,362786,False,2,track,spotify:track:1bsluIDUWDnoFb3GxzFYpT,7oCoLTDqaWmIZiqYoMib1j
6OB7Y6aeNvGCPGQ2t8ORJB,Crystal Teeth,https://open.spotify.com/track/6OB7Y6aeNvGCPGQ2t8ORJB,220880,False,3,track,spotify:track:6OB7Y6aeNvGCPGQ2t8ORJB,7oCoLTDqaWmIZiqYoMib1j
0sWHpDXnfwx8Jmsgxvqhlv,Groomed and Resting,https://open.spotify.com/track/0sWHpDXnfwx8Jmsgxvqhlv,39826,False,4,track,spotify:track:0sWHpDXnfwx8Jmsgxvqhlv,7oCoLTDqaWmIZiqYoMib1j
5DJpwhSwX1HaHClH2gbTk8,Incube,https://open.spotify.com/track/5DJpwhSwX1HaHClH2gbTk8,452160,False,5,track,spotify:track:5DJpwhSwX1HaHClH2gbTk8,7oCoLTDqaWmIZiqYoMib1j
17jJzehFuIVBOFEeUCS5gO,Succube,https://open.spotify.com/track/17jJzehFuIVBOFEeUCS5gO,330133,False,6,track,spotify:track:17jJzehFuIVBOFEeUCS5gO,7oCoLTDqaWmIZiqYoMib1j
34mjs3k3RwsIk3oNKNrhvY,Funambule,https://open.spotify.com/track/34mjs3k3RwsIk3oNKNrhvY,318426,False,7,track,spotify:track:34mjs3k3RwsIk3oNKNrhvY,7oCoLTDqaWmIZiqYoMib1j
1DncdiyPpXLmVPtV4Ly74j,Greeted and Dining,https://open.spotify.com/track/1DncdiyPpXLmVPtV4Ly74j,104786,False,8,track,spotify:track:1DncdiyPpXLmVPtV4Ly74j,7oCoLTDqaWmIZiqYoMib1j
4vqxtbN1eFWrmQ1pyd6g8m,The Bait,https://open.spotify.com/track/4vqxtbN1eFWrmQ1pyd6g8m,472533,False,9,track,spotify:track:4vqxtbN1eFWrmQ1pyd6g8m,7oCoLTDqaWmIZiqYoMib1j
44KJSqGUYFhDuxihGA2KzV,Our Embrace,https://open.spotify.com/track/44KJSqGUYFhDuxihGA2KzV,451866,False,10,track,spotify:track:44KJSqGUYFhDuxihGA2KzV,7oCoLTDqaWmIZiqYoMib1j
1F7HHztJq1D4rhYOyL0xFO,Your Scent,https://open.spotify.com/track/1F7HHztJq1D4rhYOyL0xFO,363733,False,11,track,spotify:track:1F7HHztJq1D4rhYOyL0xFO,7oCoLTDqaWmIZiqYoMib1j
42S3R9Uar0og7tfwxSOTmv,Dianoia,https://open.spotify.com/track/42S3R9Uar0og7tfwxSOTmv,135441,False,1,track,spotify:track:42S3R9Uar0og7tfwxSOTmv,0v506NgM3lf3K5yk4NruOx
7ytZnjwBnVz1iDBPmAukq0,Egocentric Focus,https://open.spotify.com/track/7ytZnjwBnVz1iDBPmAukq0,204088,False,2,track,spotify:track:7ytZnjwBnVz1iDBPmAukq0,0v506NgM3lf3K5yk4NruOx
1Qmtsrf5XmeuXQpPONPwqJ,Higher Quiddity,https://open.spotify.com/track/1Qmtsrf5XmeuXQpPONPwqJ,188645,False,3,track,spotify:track:1Qmtsrf5XmeuXQpPONPwqJ,0v506NgM3lf3K5yk4NruOx
4E8k2c2PqZb45giL1evSjB,Cardinal,https://open.spotify.com/track/4E8k2c2PqZb45giL1evSjB,102619,False,4,track,spotify:track:4E8k2c2PqZb45giL1evSjB,0v506NgM3lf3K5yk4NruOx
1OygpHS47wCnoixCkM3pfC,The Designer's Lead,https://open.spotify.com/track/1OygpHS47wCnoixCkM3pfC,122735,False,5,track,spotify:track:1OygpHS47wCnoixCkM3pfC,0v506NgM3lf3K5yk4NruOx
1MWkY3WaCq0QppyfBqTEeH,Delusions of Grandeur,https://open.spotify.com/track/1MWkY3WaCq0QppyfBqTEeH,136058,False,6,track,spotify:track:1MWkY3WaCq0QppyfBqTEeH,0v506NgM3lf3K5yk4NruOx
3Yx7ClKcTSDsX6XHvxW2Se,Depression,https://open.spotify.com/track/3Yx7ClKcTSDsX6XHvxW2Se,90883,False,7,track,spotify:track:3Yx7ClKcTSDsX6XHvxW2Se,0v506NgM3lf3K5yk4NruOx
1sZlQLmil1h4OkR9nyLjR5,Eight,https://open.spotify.com/track/1sZlQLmil1h4OkR9nyLjR5,480033,False,8,track,spotify:track:1sZlQLmil1h4OkR9nyLjR5,0v506NgM3lf3K5yk4NruOx
