track_id,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,type,valence,song_uri
05ArV4Uua4VQAjd0dHkFLy,0.537,0.989,0.00472,0.384,-1.788,0.0642,109.987,audio_features,0.471,spotify:track:05ArV4Uua4VQAjd0dHkFLy
0I8heLJP9YJqTg5308qKEz,0.518,0.991,1.13e-05,0.286,-2.73,0.216,149.979,audio_features,0.106,spotify:track:0I8heLJP9YJqTg5308qKEz
097LATG1rvY4wWbkp5N0Bd,0.291,0.995,0.0098,0.101,-3.631,0.104,110.058,audio_features,0.0722,spotify:track:097LATG1rvY4wWbkp5N0Bd
31JZvPFmYF4Z3baL6aM6d9,0.454,0.425,9.79e-06,0.128,-8.528,0.299,116.954,audio_features,0.191,spotify:track:31JZvPFmYF4Z3baL6aM6d9
37N4DbYO6wmDb5OGrQ3egs,0.68,0.904,0.371,0.256,-3.127,0.078,144.903,audio_features,0.704,spotify:track:37N4DbYO6wmDb5OGrQ3egs
7J7RWnJLN2VoukyQuHQlgb,0.684,0.993,0.332,0.38,-1.866,0.0977,140.025,audio_features,0.534,spotify:track:7J7RWnJLN2VoukyQuHQlgb
6kcPoh96TcrgTAhe6XMgHs,0.61,0.972,0.243,0.175,-2.833,0.145,150.033,audio_features,0.474,spotify:track:6kcPoh96TcrgTAhe6XMgHs
0kb0H8K1U7c26jo2Avo9hN,0.806,0.738,0.0278,0.0788,-5.407,0.234,169.985,audio_features,0.676,spotify:track:0kb0H8K1U7c26jo2Avo9hN
5Z4ITDM7vldGxYAEhmnh7y,0.416,0.917,0.158,0.141,-1.754,0.119,142.425,audio_features,0.691,spotify:track:5Z4ITDM7vldGxYAEhmnh7y
2ep96wBzDBOoCFYOxpyo6Y,0.478,0.976,0.00827,0.15,-2.045,0.21,112.389,audio_features,0.523,spotify:track:2ep96wBzDBOoCFYOxpyo6Y
6bDEWV4l7sV46RMKGC3yHT,0.75,0.931,0.00638,0.163,-3.222,0.211,150.015,audio_features,0.932,spotify:track:6bDEWV4l7sV46RMKGC3yHT
2gRrYURLX1PeclVCyDg9SI,0.751,0.767,0.0957,0.12,-4.567,0.077,99.993,audio_features,0.312,spotify:track:2gRrYURLX1PeclVCyDg9SI
6g4rmSGrhnSDhTyBpfyzzc,0.597,0.974,0.0032,0.15,-2.799,0.0683,144.99,audio_features,0.626,spotify:track:6g4rmSGrhnSDhTyBpfyzzc
0EQBrzY3zKpheUOxc82NyV,0.768,0.963,0.725,0.111,-2.607,0.11,128.007,audio_features,0.787,spotify:track:0EQBrzY3zKpheUOxc82NyV
3hIXN7IDWoaDYd7UviYFQc,0.565,0.796,0.0513,0.592,-5.278,0.156,160.012,audio_features,0.505,spotify:track:3hIXN7IDWoaDYd7UviYFQc
1SrPMLAb5uEgbCFrFvLb0d,0.626,0.927,0.0295,0.157,-3.331,0.0852,139.927,audio_features,0.312,spotify:track:1SrPMLAb5uEgbCFrFvLb0d
2NM9UcFYRRB92b0cxWBaeT,0.567,0.98,0.419,0.138,-3.958,0.444,150.043,audio_features,0.204,spotify:track:2NM9UcFYRRB92b0cxWBaeT
2in1HHuHt65W2sjKHganzC,0.526,0.896,0.00102,0.119,-3.598,0.0455,150.075,audio_features,0.424,spotify:track:2in1HHuHt65W2sjKHganzC
0gy7BqrwuMWyX24giwmF0w,0.39,0.511,0.115,0.22,-11.441,0.149,115.991,audio_features,0.18,spotify:track:0gy7BqrwuMWyX24giwmF0w
0shcawVbNMznHPKeW9gfmF,0.442,0.896,0.642,0.212,-2.009,0.0675,105.005,audio_features,0.527,spotify:track:0shcawVbNMznHPKeW9gfmF
0Dp2xDaMYmgJEQYptA3cE2,0.691,0.978,0.132,0.404,-2.555,0.0647,139.969,audio_features,0.538,spotify:track:0Dp2xDaMYmgJEQYptA3cE2
591nwIpD0nSciJVfO0Z72d,0.59,0.984,0.373,0.106,-3.618,0.332,149.89,audio_features,0.0397,spotify:track:591nwIpD0nSciJVfO0Z72d
1eO7o0jHyzqPXnYJXiG13z,0.673,0.835,0.0669,0.237,-4.488,0.491,149.989,audio_features,0.309,spotify:track:1eO7o0jHyzqPXnYJXiG13z
7dAfrHKntTl6TBcMCuGTdT,0.661,0.874,0.0109,0.0981,-5.068,0.0528,101.99,audio_features,0.522,spotify:track:7dAfrHKntTl6TBcMCuGTdT
3iviwGVgasaTxvDPGc05wj,0.386,0.671,0.00447,0.104,-5.824,0.104,149.831,audio_features,0.24,spotify:track:3iviwGVgasaTxvDPGc05wj
6tw7WrKsrnoVFZC9JDpwMt,0.454,0.425,9.79e-06,0.128,-8.528,0.299,116.954,audio_features,0.191,spotify:track:6tw7WrKsrnoVFZC9JDpwMt
1jtyxVkYi3WDDswiOXulx3,0.68,0.904,0.371,0.256,-3.127,0.078,144.903,audio_features,0.704,spotify:track:1jtyxVkYi3WDDswiOXulx3
2rAH5DmorvybHnY6wqFaIA,0.684,0.993,0.332,0.38,-1.866,0.0977,140.025,audio_features,0.534,spotify:track:2rAH5DmorvybHnY6wqFaIA
4E8CUYjA70vLhcgycLGNwt,0.61,0.972,0.243,0.175,-2.833,0.145,150.033,audio_features,0.474,spotify:track:4E8CUYjA70vLhcgycLGNwt
1k5hqWtLdcVfyh6Sk4dsv5,0.806,0.738,0.0278,0.0788,-5.407,0.234,169.985,audio_features,0.676,spotify:track:1k5hqWtLdcVfyh6Sk4dsv5
4bjHtvWwIVu7b6Acj1QaaV,0.416,0.917,0.158,0.141,-1.754,0.119,142.425,audio_features,0.691,spotify:track:4bjHtvWwIVu7b6Acj1QaaV
6S7Vdun3MWaiBBeUs77CEa,0.478,0.976,0.00827,0.15,-2.045,0.21,112.389,audio_features,0.523,spotify:track:6S7Vdun3MWaiBBeUs77CEa
0Kd54oKcbAOd7e3pf4vwsO,0.75,0.931,0.00638,0.163,-3.222,0.211,150.015,audio_features,0.932,spotify:track:0Kd54oKcbAOd7e3pf4vwsO
1Ntiry8vSG3DlGSUbCLJUv,0.751,0.767,0.0957,0.12,-4.567,0.077,99.993,audio_features,0.312,spotify:track:1Ntiry8vSG3DlGSUbCLJUv
0tgDQtFDQD9Q9CdBXO9pln,0.597,0.974,0.0032,0.15,-2.799,0.0683,144.99,audio_features,0.626,spotify:track:0tgDQtFDQD9Q9CdBXO9pln
3THQEUUAvBMkCHXXAsqCxJ,0.768,0.963,0.725,0.111,-2.607,0.11,128.007,audio_features,0.787,spotify:track:3THQEUUAvBMkCHXXAsqCxJ
6frMzN7O3AnFb7YPDjGNOk,0.565,0.796,0.0513,0.592,-5.278,0.156,160.012,audio_features,0.505,spotify:track:6frMzN7O3AnFb7YPDjGNOk
0pUqTxxmvvr0PIKgrfPKpE,0.626,0.927,0.0295,0.157,-3.331,0.0852,139.927,audio_features,0.312,spotify:track:0pUqTxxmvvr0PIKgrfPKpE
2JDlRPMO9WUZonTCm8M3Tn,0.567,0.98,0.419,0.138,-3.958,0.444,150.043,audio_features,0.204,spotify:track:2JDlRPMO9WUZonTCm8M3Tn
6c6J7ZQG5GvrxqG6qv5DFi,0.526,0.896,0.00102,0.119,-3.598,0.0455,150.075,audio_features,0.424,spotify:track:6c6J7ZQG5GvrxqG6qv5DFi
3GMi9fHoOuUeDxvOYsp7t6,0.39,0.511,0.115,0.22,-11.441,0.149,115.991,audio_features,0.18,spotify:track:3GMi9fHoOuUeDxvOYsp7t6
3507Teuh1vj1L5eMAJj80O,0.817,0.927,0.0563,0.102,-4.119,0.22,128.029,audio_features,0.443,spotify:track:3507Teuh1vj1L5eMAJj80O
4bfjYn6kXbWBI3jnCjRgVq,0.58,0.494,0.0482,0.105,-7.587,0.0696,175.083,audio_features,0.43,spotify:track:4bfjYn6kXbWBI3jnCjRgVq
4XSe2GELxdO3CLES4fsZdg,0.537,0.87,0.346,0.127,-6.33,0.0354,139.994,audio_features,0.488,spotify:track:4XSe2GELxdO3CLES4fsZdg
7CU2gGLgHim3t2zx4S0BEV,0.604,0.867,0.432,0.0927,-5.161,0.0462,110.017,audio_features,0.351,spotify:track:7CU2gGLgHim3t2zx4S0BEV
3KdAUFpiqkuOJUmCfbjlV9,0.367,0.798,0.327,0.104,-5.686,0.0542,113.483,audio_features,0.0381,spotify:track:3KdAUFpiqkuOJUmCfbjlV9
1KWuzGjmFL5HdaD2tQnKi4,0.61,0.787,0.316,0.102,-5.488,0.0538,108.064,audio_features,0.568,spotify:track:1KWuzGjmFL5HdaD2tQnKi4
7GrCGHKyUGUv9aZZu7Rbrd,0.741,0.831,0.0018,0.109,-5.367,0.178,140.009,audio_features,0.449,spotify:track:7GrCGHKyUGUv9aZZu7Rbrd
2l2Qb6aSditgN7KkZeagfd,0.567,0.918,0.936,0.12,-5.914,0.0732,160.097,audio_features,0.426,spotify:track:2l2Qb6aSditgN7KkZeagfd
3SsTRBhTHIAWGZATIdpTba,0.538,0.79,0.595,0.112,-5.888,0.0884,110.046,audio_features,0.0547,spotify:track:3SsTRBhTHIAWGZATIdpTba
3QrMgFWmiMoIVWVxEC3fjK,0.663,0.891,0.00351,0.132,-5.682,0.104,99.938,audio_features,0.566,spotify:track:3QrMgFWmiMoIVWVxEC3fjK
2DXewvyvDBtnjBxGRZt8AB,0.606,0.987,0.0268,0.325,-5.299,0.123,140.034,audio_features,0.259,spotify:track:2DXewvyvDBtnjBxGRZt8AB
5lY3tvEegkwhcpNbWpclwm,0.712,0.926,0.0263,0.211,-5.14,0.133,99.999,audio_features,0.205,spotify:track:5lY3tvEegkwhcpNbWpclwm
3jSd4Sf9VgasD9cxD9dMC9,0.764,0.925,0.000712,0.118,-4.822,0.117,140.013,audio_features,0.207,spotify:track:3jSd4Sf9VgasD9cxD9dMC9
0CeTCFfx5sX4q6rcgLQuDU,0.464,0.932,0.681,0.278,-5.561,0.0695,173.992,audio_features,0.223,spotify:track:0CeTCFfx5sX4q6rcgLQuDU
5zmdtBEYkoxMrLKBUEpC69,0.619,0.721,0.892,0.208,-8.299,0.0558,140.114,audio_features,0.0397,spotify:track:5zmdtBEYkoxMrLKBUEpC69
5pUFt7Naaolk6dM0SwmHPv,0.46,0.955,0.00235,0.343,-3.647,0.329,151.28,audio_features,0.545,spotify:track:5pUFt7Naaolk6dM0SwmHPv
17OoMyQDLLShlUCImS20cP,0.518,0.553,0.846,0.517,-9.235,0.0362,85.0,audio_features,0.439,spotify:track:17OoMyQDLLShlUCImS20cP
2TYjvRClSNKz9Iyuk21wrj,0.536,0.942,0.39,0.343,-5.953,0.043,139.97,audio_features,0.39,spotify:track:2TYjvRClSNKz9Iyuk21wrj
0SALuANbNVmQzRGV5gNg3G,0.571,0.779,1.19e-06,0.446,-3.481,0.0373,139.997,audio_features,0.399,spotify:track:0SALuANbNVmQzRGV5gNg3G
022tNTw3OO5e5vnKZBwnuh,0.488,0.857,1.74e-05,0.117,-4.377,0.293,111.989,audio_features,0.075,spotify:track:022tNTw3OO5e5vnKZBwnuh
22F83LDOXWfwAzPuhiVmWE,0.652,0.869,0.00164,0.353,-4.067,0.0885,110.267,audio_features,0.636,spotify:track:22F83LDOXWfwAzPuhiVmWE
0Zcf7rkCeyCw5DgpDtGGs8,0.628,0.971,0.092,0.0894,-3.018,0.0485,145.035,audio_features,0.461,spotify:track:0Zcf7rkCeyCw5DgpDtGGs8
6w1aBHVAZmUDutWtME5mZv,0.887,0.865,0.262,0.402,-4.453,0.154,129.927,audio_features,0.375,spotify:track:6w1aBHVAZmUDutWtME5mZv
2A7xnnrmQezUf7IYcwsdep,0.399,0.752,0.139,0.102,-6.111,0.286,173.903,audio_features,0.139,spotify:track:2A7xnnrmQezUf7IYcwsdep
0pcRp9MWCbKckxJymAxXvx,0.647,0.756,0.0754,0.305,-5.619,0.0643,110.03,audio_features,0.382,spotify:track:0pcRp9MWCbKckxJymAxXvx
5XCLRmmYZBCNkV8a0uBD6K,0.337,0.899,0.00298,0.0928,-4.431,0.231,172.156,audio_features,0.157,spotify:track:5XCLRmmYZBCNkV8a0uBD6K
0QSdRZkHrfbFbZIxFF1EIM,0.363,0.815,0.0598,0.136,-4.604,0.23,173.836,audio_features,0.401,spotify:track:0QSdRZkHrfbFbZIxFF1EIM
3cyq2HQq6tYzBYaHSjlC0t,0.481,0.878,0.0485,0.485,-3.376,0.0988,130.064,audio_features,0.464,spotify:track:3cyq2HQq6tYzBYaHSjlC0t
7lvuhlUWgoxPT9p62SUrq3,0.603,0.84,0.00937,0.282,-4.759,0.158,110.006,audio_features,0.17,spotify:track:7lvuhlUWgoxPT9p62SUrq3
3wDEJdCISwxJ8sDrUunwXZ,0.729,0.911,0.0196,0.375,-5.443,0.176,130.023,audio_features,0.371,spotify:track:3wDEJdCISwxJ8sDrUunwXZ
0tzpzzTKNJlcOSCfLJesCD,0.633,0.853,0.00012,0.108,-4.589,0.245,139.987,audio_features,0.361,spotify:track:0tzpzzTKNJlcOSCfLJesCD
2wxV2bJBMUeNu3qVQCmBFn,0.438,0.869,0.0054,0.181,-3.104,0.108,139.967,audio_features,0.184,spotify:track:2wxV2bJBMUeNu3qVQCmBFn
2zaCRH1gbl6c2vsdqeqf3V,0.781,0.697,0.000681,0.172,-5.716,0.0541,135.036,audio_features,0.229,spotify:track:2zaCRH1gbl6c2vsdqeqf3V
0wR8oEUyDZjyTcxhmtEXju,0.533,0.866,0.657,0.17,-7.75,0.0549,174.992,audio_features,0.0636,spotify:track:0wR8oEUyDZjyTcxhmtEXju
7ztFTiaEtc1TF5AV9909Bb,0.511,0.877,8.91e-05,0.378,-5.718,0.0846,160.052,audio_features,0.239,spotify:track:7ztFTiaEtc1TF5AV9909Bb
1UJeLGFBvPxOxe0WTftc99,0.532,0.95,0.0484,0.314,-3.169,0.181,159.944,audio_features,0.467,spotify:track:1UJeLGFBvPxOxe0WTftc99
0se8mCFDYQohVqP6cFoToK,0.643,0.91,0.451,0.2,-3.579,0.0728,145.016,audio_features,0.387,spotify:track:0se8mCFDYQohVqP6cFoToK
00G9JbHRx6G6QVn0DYFpgu,0.567,0.98,0.419,0.138,-3.958,0.444,150.043,audio_features,0.204,spotify:track:00G9JbHRx6G6QVn0DYFpgu
529HDmnccW2tj6ElRiMNjJ,0.567,0.871,0.00109,0.095,-5.977,0.182,150.048,audio_features,0.312,spotify:track:529HDmnccW2tj6ElRiMNjJ
4EO6YgVt7X0PVYbHMlFqAw,0.5,0.692,0.302,0.201,-1.21,0.101,74.931,audio_features,0.265,spotify:track:4EO6YgVt7X0PVYbHMlFqAw
4EoqYVnyo51eObLx8WsS7R,0.498,0.96,0.0017,0.458,-1.941,0.357,75.001,audio_features,0.306,spotify:track:4EoqYVnyo51eObLx8WsS7R
6t2vKKAM3MDBT6FCojNFH4,0.626,0.967,0.000614,0.197,-3.759,0.566,149.816,audio_features,0.248,spotify:track:6t2vKKAM3MDBT6FCojNFH4
3ue2oEa1Lz8QevSpVoDKPg,0.581,0.988,0.0233,0.325,-0.119,0.213,75.47,audio_features,0.451,spotify:track:3ue2oEa1Lz8QevSpVoDKPg
6DZfhX79ChUvUGNQc0caWn,0.501,0.932,0.0288,0.402,-3.317,0.083,150.084,audio_features,0.167,spotify:track:6DZfhX79ChUvUGNQc0caWn
0s0xVFwi5V3LSQugmJ9b77,0.614,0.791,0.000411,0.117,-4.673,0.0769,170.031,audio_features,0.642,spotify:track:0s0xVFwi5V3LSQugmJ9b77
7eAsZXcKoXG2u4ONQslUb1,0.562,0.912,0.0298,0.175,-1.978,0.236,112.679,audio_features,0.148,spotify:track:7eAsZXcKoXG2u4ONQslUb1
1N0k3jzMiHB8hUd6z5zDLY,0.353,0.97,5.58e-05,0.203,-0.862,0.354,73.759,audio_features,0.0861,spotify:track:1N0k3jzMiHB8hUd6z5zDLY
4rrX5jIHnAf0oMpM6dbkCu,0.558,0.905,0.000654,0.386,-2.233,0.326,150.042,audio_features,0.243,spotify:track:4rrX5jIHnAf0oMpM6dbkCu
0e5fRvipOUMMZzkmIOfZFH,0.419,0.948,0.285,0.321,-1.354,0.116,149.992,audio_features,0.173,spotify:track:0e5fRvipOUMMZzkmIOfZFH
7xNubtuz5DqVgHxaUVwTfd,0.745,0.984,0.0106,0.617,-2.995,0.234,149.984,audio_features,0.577,spotify:track:7xNubtuz5DqVgHxaUVwTfd
1o0xAaXY4nEaPdBGiLZdNb,0.635,0.947,0.0541,0.126,-1.919,0.123,155.01,audio_features,0.593,spotify:track:1o0xAaXY4nEaPdBGiLZdNb
29ZGAofuRXmVtvRnGDTIbc,0.304,0.932,0.184,0.124,-3.383,0.087,155.062,audio_features,0.0924,spotify:track:29ZGAofuRXmVtvRnGDTIbc
1RgDgUyz0LmD6hXi5Rwkwa,0.63,0.955,0.508,0.121,-2.268,0.102,150.083,audio_features,0.499,spotify:track:1RgDgUyz0LmD6hXi5Rwkwa
7sl9yknSv01LGm7GXSur1L,0.414,0.975,0.871,0.191,-2.331,0.27,150.063,audio_features,0.206,spotify:track:7sl9yknSv01LGm7GXSur1L
7EsPhQQn5HrkY7JuvtW154,0.377,0.614,0.794,0.117,-6.207,0.0557,75.388,audio_features,0.583,spotify:track:7EsPhQQn5HrkY7JuvtW154
0cDK39EtJwwk6V6Ea1vaf1,0.789,0.884,0.535,0.378,-1.94,0.193,160.171,audio_features,0.503,spotify:track:0cDK39EtJwwk6V6Ea1vaf1
2Ez8VyXtJAb63fEPyQTJxZ,0.817,0.883,0.0226,0.114,-1.765,0.237,150.092,audio_features,0.728,spotify:track:2Ez8VyXtJAb63fEPyQTJxZ
5lv9NHfkMTdWxPKyW6SmZx,0.748,0.859,0.335,0.715,-2.297,0.272,155.005,audio_features,0.636,spotify:track:5lv9NHfkMTdWxPKyW6SmZx
3qVoxwPngdbaD6YwQGJGr3,0.808,0.804,0.804,0.634,-6.661,0.105,125.0,audio_features,0.15,spotify:track:3qVoxwPngdbaD6YwQGJGr3
2YrZZsYXNu449o5UhiDDXF,0.595,0.877,0.0302,0.179,-3.616,0.166,104.727,audio_features,0.161,spotify:track:2YrZZsYXNu449o5UhiDDXF
0BalWDSJ7mtpiyplzQ9v6X,0.658,0.912,0.00202,0.662,-2.057,0.064,150.014,audio_features,0.381,spotify:track:0BalWDSJ7mtpiyplzQ9v6X
2E5IP0OrSc1snoi34GgxxT,0.507,0.942,0.496,0.261,-3.131,0.246,149.874,audio_features,0.366,spotify:track:2E5IP0OrSc1snoi34GgxxT
3cbVYgfiuGboR4Uvfkog3a,0.26,0.47,0.319,0.272,-7.793,0.0465,74.963,audio_features,0.0676,spotify:track:3cbVYgfiuGboR4Uvfkog3a
3X7ksrU4U9EiTy8v8hIZpL,0.724,0.966,0.164,0.369,-2.934,0.249,77.501,audio_features,0.51,spotify:track:3X7ksrU4U9EiTy8v8hIZpL
2jh4N52G77EB6pYuRXxUiO,0.509,0.877,0.00268,0.0991,-2.43,0.322,120.009,audio_features,0.419,spotify:track:2jh4N52G77EB6pYuRXxUiO
46M3KFt2Aahvebp6O7zTBw,0.767,0.939,0.0806,0.359,-4.509,0.312,150.067,audio_features,0.619,spotify:track:46M3KFt2Aahvebp6O7zTBw
2BfYVLbX9ZQuUvxzFjaczw,0.562,0.955,0.0371,0.419,-3.067,0.152,112.263,audio_features,0.46,spotify:track:2BfYVLbX9ZQuUvxzFjaczw
29nktUMWuPmUYryAZFeP7B,0.365,0.953,0.0816,0.504,-4.204,0.42,95.638,audio_features,0.131,spotify:track:29nktUMWuPmUYryAZFeP7B
3EUwSuT5NgqlYN7A6kaTFB,0.258,0.277,0.9,0.14,-9.275,0.037,75.274,audio_features,0.0929,spotify:track:3EUwSuT5NgqlYN7A6kaTFB
3gAxPDWaeiRLRaPcSSkjdT,0.738,0.946,0.0271,0.0722,-2.669,0.0555,150.046,audio_features,0.408,spotify:track:3gAxPDWaeiRLRaPcSSkjdT
15Ber4EOp3LiXe5mUDE4gT,0.641,0.979,0.000774,0.411,-3.309,0.125,150.049,audio_features,0.577,spotify:track:15Ber4EOp3LiXe5mUDE4gT
6qMI3Ld7UfU5fi9BjZyMzL,0.389,0.871,0.516,0.145,-4.026,0.139,149.942,audio_features,0.32,spotify:track:6qMI3Ld7UfU5fi9BjZyMzL
0xR96sIvW6tYr7pRXuTKqM,0.523,0.956,0.00465,0.469,-2.875,0.105,74.962,audio_features,0.451,spotify:track:0xR96sIvW6tYr7pRXuTKqM
1A5NwozpggYZIwXqpDiQm5,0.754,0.788,0.278,0.123,-4.065,0.201,120.129,audio_features,0.232,spotify:track:1A5NwozpggYZIwXqpDiQm5
4xIixro9QptUdvL2t8nt3z,0.816,0.812,0.38,0.121,-3.559,0.214,149.914,audio_features,0.492,spotify:track:4xIixro9QptUdvL2t8nt3z
3p23SEF1mvTwh4IW1dIX1p,0.678,0.832,0.174,0.236,-2.535,0.343,74.992,audio_features,0.152,spotify:track:3p23SEF1mvTwh4IW1dIX1p
6G1i0Uv6Nkhb9CnksXCfAx,0.628,0.893,0.00173,0.0791,-4.206,0.146,150.154,audio_features,0.181,spotify:track:6G1i0Uv6Nkhb9CnksXCfAx
5UOzuTyhEtitfDakHpOpiS,0.713,0.871,6.43e-05,0.215,-3.054,0.624,149.942,audio_features,0.265,spotify:track:5UOzuTyhEtitfDakHpOpiS
46WbQ72VVxywjDe66DboWx,0.751,0.91,0.4,0.108,-3.487,0.313,173.995,audio_features,0.0622,spotify:track:46WbQ72VVxywjDe66DboWx
25GcNk1AqlRmtcdWONCc3z,0.78,0.75,0.00122,0.346,-3.5,0.205,75.01,audio_features,0.348,spotify:track:25GcNk1AqlRmtcdWONCc3z
2y9egVr5ED9XNCV0Etym4F,0.451,0.663,0.578,0.271,-8.036,0.121,143.75,audio_features,0.111,spotify:track:2y9egVr5ED9XNCV0Etym4F
3y6lufkGXb8EfY7lJSmxiC,0.718,0.83,0.00073,0.131,-6.523,0.274,160.121,audio_features,0.62,spotify:track:3y6lufkGXb8EfY7lJSmxiC
6jt16Yh2MEiSoYSBUGC6Ca,0.709,0.873,0.0662,0.152,-3.974,0.177,149.991,audio_features,0.266,spotify:track:6jt16Yh2MEiSoYSBUGC6Ca
586808josoG1wZM84nMv39,0.681,0.905,0.00326,0.91,-4.162,0.292,75.006,audio_features,0.493,spotify:track:586808josoG1wZM84nMv39
3zPaMD0hfE7wvmIQXcR8MO,0.709,0.672,1.55e-06,0.125,-6.886,0.205,159.924,audio_features,0.746,spotify:track:3zPaMD0hfE7wvmIQXcR8MO
6Qo987xYeQJgaQu12TkmGK,0.609,0.797,0.0,0.0695,-5.475,0.0453,155.007,audio_features,0.326,spotify:track:6Qo987xYeQJgaQu12TkmGK
2UzzLexdZFJeFK16PqgmV9,0.591,0.779,5.14e-05,0.113,-5.767,0.381,150.021,audio_features,0.364,spotify:track:2UzzLexdZFJeFK16PqgmV9
2SFhJe79faMbb5fgEFJGg0,0.655,0.663,0.00351,0.173,-6.068,0.0479,139.958,audio_features,0.359,spotify:track:2SFhJe79faMbb5fgEFJGg0
4CHH1jf9aKs8KVOrfAt0MQ,0.579,0.829,0.0207,0.0502,-5.327,0.164,149.946,audio_features,0.218,spotify:track:4CHH1jf9aKs8KVOrfAt0MQ
1RzPCk6qavB9wxg5YZVF8n,0.656,0.594,0.0139,0.063,-6.196,0.0567,154.026,audio_features,0.151,spotify:track:1RzPCk6qavB9wxg5YZVF8n
6ZlRvUrtiR0sB6kJXozMby,0.746,0.875,0.000313,0.102,-3.84,0.12,102.026,audio_features,0.582,spotify:track:6ZlRvUrtiR0sB6kJXozMby
0ZLt9szik3pB1xl3YktUqB,0.456,0.809,0.000329,0.0782,-4.68,0.043,160.074,audio_features,0.101,spotify:track:0ZLt9szik3pB1xl3YktUqB
3qf1rGa01dLsSYr0sgSXFe,0.783,0.76,0.0155,0.248,-5.895,0.0379,124.042,audio_features,0.311,spotify:track:3qf1rGa01dLsSYr0sgSXFe
3bCl4QxdXOC1zFG2M1KTIP,0.426,0.674,0.07,0.123,-4.843,0.0513,149.923,audio_features,0.315,spotify:track:3bCl4QxdXOC1zFG2M1KTIP
1xUwNMCF7LcVDZ0Mu1XvDR,0.391,0.904,0.0239,0.339,-4.764,0.079,153.397,audio_features,0.322,spotify:track:1xUwNMCF7LcVDZ0Mu1XvDR
0UHAJOUMvgTznDEuVrWf7I,0.741,0.901,0.00262,0.0708,-3.024,0.0934,126.071,audio_features,0.208,spotify:track:0UHAJOUMvgTznDEuVrWf7I
71MSyRruncJ9330z4BTIXM,0.709,0.797,0.00154,0.105,-5.426,0.0817,127.982,audio_features,0.35,spotify:track:71MSyRruncJ9330z4BTIXM
0J0LGfdqDONYREKUc5WBsR,0.725,0.887,0.000118,0.193,-3.489,0.17,128.049,audio_features,0.489,spotify:track:0J0LGfdqDONYREKUc5WBsR
4fAkpCEzM55iAgZbsd4fv7,0.461,0.94,0.00314,0.0987,-4.897,0.111,155.017,audio_features,0.282,spotify:track:4fAkpCEzM55iAgZbsd4fv7
4ii7j7brgHRT0O3h5Ok8t2,0.519,0.64,0.655,0.0736,-7.583,0.0418,114.932,audio_features,0.0551,spotify:track:4ii7j7brgHRT0O3h5Ok8t2
3omHpz9fmngYFdHDRLGeRZ,0.708,0.713,0.00389,0.32,-5.39,0.0657,101.999,audio_features,0.264,spotify:track:3omHpz9fmngYFdHDRLGeRZ
2oihnMe9zaw77zyXro3YxU,0.59,0.975,0.0151,0.415,-1.477,0.08,74.995,audio_features,0.237,spotify:track:2oihnMe9zaw77zyXro3YxU
0rVwjLAKQtGCgu09VhiJ8I,0.734,0.948,0.00313,0.186,-3.16,0.102,132.048,audio_features,0.277,spotify:track:0rVwjLAKQtGCgu09VhiJ8I
0QVGRkwMH5MCT6vOEBPJMM,0.472,0.955,0.000361,0.356,-0.572,0.461,139.548,audio_features,0.484,spotify:track:0QVGRkwMH5MCT6vOEBPJMM
0nqXM0ZVIrJSVEyISPHfbN,0.533,0.945,0.913,0.106,-2.626,0.191,173.945,audio_features,0.765,spotify:track:0nqXM0ZVIrJSVEyISPHfbN
3alejg4OSo235KI6X0YVZJ,0.499,0.79,0.0052,0.0802,-5.187,0.0763,133.515,audio_features,0.614,spotify:track:3alejg4OSo235KI6X0YVZJ
3pXmEIRFqRBmJUUWT6j1ol,0.569,0.96,0.00135,0.0734,-4.513,0.296,75.016,audio_features,0.0413,spotify:track:3pXmEIRFqRBmJUUWT6j1ol
366M54f242VD6rSnKfoHhS,0.56,0.955,0.0592,0.283,-4.67,0.377,150.034,audio_features,0.197,spotify:track:366M54f242VD6rSnKfoHhS
6CPHLtLHWYdSxEuQcihigi,0.726,0.97,4.84e-05,0.0774,-4.188,0.258,149.977,audio_features,0.393,spotify:track:6CPHLtLHWYdSxEuQcihigi
7tPiDVx8D8aUjVt0oMIC0O,0.672,0.925,6.54e-06,0.372,-4.251,0.139,108.758,audio_features,0.11,spotify:track:7tPiDVx8D8aUjVt0oMIC0O
6lxpwK5o4nxEe9nDJFlfdb,0.569,0.961,0.00241,0.361,-4.239,0.109,150.069,audio_features,0.402,spotify:track:6lxpwK5o4nxEe9nDJFlfdb
6CpdfVbRS4Tlapc8ovtdxB,0.62,0.925,0.164,0.245,-4.499,0.0736,145.024,audio_features,0.364,spotify:track:6CpdfVbRS4Tlapc8ovtdxB
4yvBIjBYWafm9NJdO7lvk8,0.728,0.982,0.00135,0.368,-3.741,0.155,150.042,audio_features,0.843,spotify:track:4yvBIjBYWafm9NJdO7lvk8
2Sml31JbcSJ2JNXDl7SOEb,0.529,0.743,1.08e-05,0.115,-4.153,0.0361,136.959,audio_features,0.17,spotify:track:2Sml31JbcSJ2JNXDl7SOEb
0nDgqeSFjVBwldhYH8MTGU,0.529,0.995,0.0725,0.116,-4.264,0.129,74.981,audio_features,0.208,spotify:track:0nDgqeSFjVBwldhYH8MTGU
